"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"DWAS","PowerShares DWA SmallCap Momentum Portfolio","44.63","$185.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwas",
"DWIN","PowerShares DWA Tactical Multi-Asset Income Portfolio","27.6","$115.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwin",
"DWTR","PowerShares DWA Tactical Sector Rotation Portfolio","26.36","$69.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwtr",
"PTF","PowerShares DWA Technology Momenum Portfolio","48.94","$117.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ptf",
"PUI","PowerShares DWA Utilities Momentum Portfolio","28.99","$57.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pui",
"IDLB","PowerShares FTSE International Low Beta Equal Weight Portfolio","28.889","$154.56M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/idlb",
"PRFZ","PowerShares FTSE RAFI US 1500 Small-Mid Portfolio","119.93","$1.68B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/prfz",
"PAGG","PowerShares Global Agriculture Portfolio","26.096","$23.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pagg",
"PSAU","PowerShares Global Gold & Precious Metals Portfolio","20.68","$37.22M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psau",
"PIO","PowerShares Global Water Portfolio","24.5131","$194.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pio",
"PGJ","PowerShares Golden Dragon China Portfolio","44.73","$228.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pgj",
"PEY","PowerShares High Yield Equity Dividend Achievers Portfolio","17.115","$896.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pey",
"IPKW","PowerShares International BuyBack Achievers Portfolio","34.97","$141.63M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ipkw",
"PID","PowerShares International Dividend Achievers Portfolio","16.15","$876.14M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pid",
"KBWB","PowerShares KBW Bank Portfolio","48.3","$801.78M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kbwb",
"KBWD","PowerShares KBW High Dividend Yield Financial Portfolio","23.17","$309.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kbwd",
"KBWY","PowerShares KBW Premium Yield Equity REIT Portfolio","37.24","$359.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kbwy",
"KBWP","PowerShares KBW Property & Casualty Insurance Portfolio","56.692","$90.71M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kbwp",
"KBWR","PowerShares KBW Regional Banking Portfolio","50.67","$144.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kbwr",
"LDRI","PowerShares LadderRite 0-5 Year Corporate Bond Portfolio","25.0038","$22.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ldri",
"LALT","PowerShares Multi-Strategy Alternative Portfolio","21.51","$4.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lalt",
"PNQI","PowerShares Nasdaq Internet Portfolio","111.03","$471.88M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pnqi",
"PDBC","PowerShares Optimum Yield Diversified Commodity Strategy No K-","16.73","$493.6M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pdbc",
"QQQ","PowerShares QQQ Trust, Series 1","145.56","$52.66B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqq",
"USLB","PowerShares Russell 1000 Low Beta Equal Weight Portfolio","29.555","$161.07M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/uslb",
"PSCD","PowerShares S&P SmallCap Consumer Discretionary Portfolio","53.4067","$61.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscd",
"PSCC","PowerShares S&P SmallCap Consumer Staples Portfolio","69.4173","$55.53M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscc",
"PSCE","PowerShares S&P SmallCap Energy Portfolio","13.3596","$36.74M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psce",
"PSCF","PowerShares S&P SmallCap Financials Portfolio","50.551","$237.59M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscf",
"PSCH","PowerShares S&P SmallCap Health Care Portfolio","89.65","$228.61M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psch",
"PSCI","PowerShares S&P SmallCap Industrials Portfolio","56.1901","$89.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psci",
"PSCT","PowerShares S&P SmallCap Information Technology Portfolio","75.63","$529.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psct",
"PSCM","PowerShares S&P SmallCap Materials Portfolio","46.27","$43.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscm",
"PSCU","PowerShares S&P SmallCap Utilities Portfolio","53.47","$50.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pscu",
"VRIG","PowerShares Variable Rate Investment Grade Portfolio","25.205","$103.34M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vrig",
"PHO","PowerShares Water Resources Portfolio","27.73","$820.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pho",
"PRAA","PRA Group, Inc.","29","$1.31B","2002","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/praa",
"PRAH","PRA Health Sciences, Inc.","73.89","$4.63B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prah",
"PRAN","Prana Biotechnology Ltd","2.77","$24.65M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pran",
"PRPO","Precipio, Inc.","2.2","$14.1M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/prpo",
"PFBC","Preferred Bank","52.54","$762.57M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pfbc",
"PLPC","Preformed Line Products Company","56.165","$287.34M","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/plpc",
"PFBI","Premier Financial Bancorp, Inc.","19.1","$203.58M","1996","Finance","Major Banks","http://www.nasdaq.com/symbol/pfbi",
"PINC","Premier, Inc.","32.84","$1.75B","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/pinc",
"LENS","Presbia PLC","2.93","$50.28M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lens",
"PSDO","Presidio, Inc.","13.57","$1.23B","2017","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/psdo",
"PBIO","Pressure BioSciences, Inc.","3.9","$4.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pbio",
"PRGX","PRGX Global, Inc.","6.65","$148.87M","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/prgx",
"PSMT","PriceSmart, Inc.","86.1","$2.62B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/psmt",
"PBMD","Prima BioMed Ltd","1.6","$37.49M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbmd",
"PNRG","PrimeEnergy Corporation","44.35","$97.1M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/pnrg",
"PRMW","Primo Water Corporation","11.7","$349.46M","2010","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/prmw",
"PRIM","Primoris Services Corporation","28.5125","$1.47B","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/prim",
"BTEC","Principal Healthcare Innovators Index ETF","29.8501","$7.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/btec",
"GENY","Principal Millennials Index ETF","31.2106","$7.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/geny",
"PSET","Principal Price Setters Index ETF","29.81","$7.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pset",
"PY","Principal Shareholder Yield Index ETF","29.7399","$7.44M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/py",
"PSC","Principal U.S. Small Cap Index ETF","28.1891","$269.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/psc",
"PDEX","Pro-Dex, Inc.","7.15","$28.78M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/pdex",
"IPDN","Professional Diversity Network, Inc.","4.78","$18.82M","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ipdn",
"PFIE","Profire Energy, Inc.","1.69","$82.05M","n/a","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/pfie",
"PGNX","Progenics Pharmaceuticals Inc.","6.21","$436.38M","1997","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pgnx",
"PRGS","Progress Software Corporation","36.97","$1.79B","1991","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/prgs",
"PFPT","Proofpoint, Inc.","87.76","$3.9B","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/pfpt",
"PRPH","ProPhase Labs, Inc.","2.26","$36.54M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prph",
"PRQR","ProQR Therapeutics N.V.","5.95","$143.43M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prqr",
"EQRR","ProShares Equities for Rising Rates ETF","39.7817","$14.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eqrr",
"BIB","ProShares Ultra Nasdaq Biotechnology","60.69","$491.59M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bib",
"UBIO","Proshares UltraPro Nasdaq Biotechnology","38.22","$38.22M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubio",
"TQQQ","ProShares UltraPro QQQ","114.1291","$1.95B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tqqq",
"ZBIO","ProShares UltraPro Short NASDAQ Biotechnology","10.56","$5.28M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/zbio",
"SQQQ","ProShares UltraPro Short QQQ","26.93","$645.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sqqq",
"BIS","ProShares UltraShort Nasdaq Biotechnology","20.82","$43.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bis",
"PSEC","Prospect Capital Corporation","6.73","$2.42B","2004","n/a","n/a","http://www.nasdaq.com/symbol/psec",
"PTGX","Protagonist Therapeutics, Inc.","15.36","$259.63M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptgx",
"PRTO","Proteon Therapeutics, Inc.","1.5","$26.43M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/prto",
"PTI","Proteostasis Therapeutics, Inc.","1.97","$49.45M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pti",
"PRTA","Prothena Corporation plc","62.72","$2.4B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prta",
"PVBC","Provident Bancorp, Inc.","21.1","$203.26M","2015","Finance","Savings Institutions","http://www.nasdaq.com/symbol/pvbc",
"PROV","Provident Financial Holdings, Inc.","19.75","$151.99M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/prov",
"PBIP","Prudential Bancorp, Inc.","18.34","$165.2M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/pbip",
"PSDV","pSivida Corp.","1.23","$48.41M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/psdv",
"PMD","Psychemedics Corporation","19.35","$106.26M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/pmd",
"PTC","PTC Inc.","55.15","$6.38B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ptc",
"PTCT","PTC Therapeutics, Inc.","19.71","$815.78M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptct",
"PULM","Pulmatrix, Inc.","1.95","$39.24M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pulm",
"PLSE","Pulse Biosciences, Inc","14.92","$213.86M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/plse",
"PBYI","Puma Biotechnology Inc","103.3052","$3.84B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pbyi",
"PCYO","Pure Cycle Corporation","7.2","$171.03M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo",
"PXS","Pyxis Tankers Inc.","2","$36.56M","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/pxs",
"QADA","QAD Inc.","33.35","$640.87M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qada",
"QADB","QAD Inc.","26.45","$508.28M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qadb",
"QCRH","QCR Holdings, Inc.","42.85","$564.81M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/qcrh",
"QGEN","Qiagen N.V.","32.255","$7.36B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/qgen",
"QIWI","QIWI plc","17.56","$1.06B","2013","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qiwi",
"QRVO","Qorvo, Inc.","73.48","$9.35B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/qrvo",
"QCOM","QUALCOMM Incorporated","51.48","$75.99B","1991","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/qcom",
"QSII","Quality Systems, Inc.","15.98","$1.01B","1982","Technology","EDP Services","http://www.nasdaq.com/symbol/qsii",
"QBAK","Qualstar Corporation","6.55","$13.38M","2000","Technology","Electronic Components","http://www.nasdaq.com/symbol/qbak",
"QLYS","Qualys, Inc.","50.6","$1.9B","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qlys",
"QTNA","Quantenna Communications, Inc.","17.63","$610.53M","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/qtna",
"QTRH","Quarterhill Inc.","1.36","$161.33M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/qtrh",
"QRHC","Quest Resource Holding Corporation.","1.16","$17.73M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/qrhc",
"QUIK","QuickLogic Corporation","1.755","$140.6M","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/quik",
"QDEL","Quidel Corporation","36.16","$1.21B","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qdel",
"QNST","QuinStreet, Inc.","5.84","$267.14M","2010","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/qnst",
"QUMU","Qumu Corporation","2.81","$26.41M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/qumu",
"QTNT","Quotient Limited","4.46","$168M","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/qtnt",
"RRD","R.R. Donnelley & Sons Company","9.54","$667.8M","n/a","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/rrd",
"RCM","R1 RCM Inc.","3.14","$329.35M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/rcm",
"RARX","Ra Pharmaceuticals, Inc.","14.7","$332.36M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rarx",
"RADA","RADA Electronic Industries Ltd.","2.78","$81.08M","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/rada",
"RDCM","Radcom Ltd.","19.75","$230.87M","1997","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rdcm",
"RSYS","RadiSys Corporation","1.64","$64.03M","1995","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/rsys",
"RDUS","Radius Health, Inc.","32.97","$1.43B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdus",
"RDNT","RadNet, Inc.","11.15","$527.02M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/rdnt",
"RDWR","Radware Ltd.","16.86","$728.16M","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/rdwr",
"METC","Ramaco Resources, Inc.","7.1","$280.52M","2017","Energy","Coal Mining","http://www.nasdaq.com/symbol/metc",
"RMBS","Rambus, Inc.","13.145","$1.44B","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/rmbs",
"RAND","Rand Capital Corporation","2.99","$18.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rand",
"RLOG","Rand Logistics, Inc.","0.2961","$5.52M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/rlog",
"GOLD","Randgold Resources Limited","102.63","$9.65B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gold",
"RNDB","Randolph Bancorp, Inc.","14.18","$83.22M","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/rndb",
"RPD","Rapid7, Inc.","17.77","$773.89M","2015","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rpd",
"RAVE","Rave Restaurant Group, Inc.","1.53","$16.3M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/rave",
"RAVN","Raven Industries, Inc.","30.1","$1.09B","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ravn",
"RBB","RBB Bancorp","21.98","$347.01M","2017","Finance","Major Banks","http://www.nasdaq.com/symbol/rbb",
"ROLL","RBC Bearings Incorporated","115.065","$2.79B","2005","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/roll",
"RICK","RCI Hospitality Holdings, Inc.","24.29","$236.07M","1995","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rick",
"RCMT","RCM Technologies, Inc.","5.49","$65.93M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/rcmt",
"RDI","Reading International Inc","16.04","$369.84M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdi",
"RDIB","Reading International Inc","22.52","$506.31M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/rdib",
"RGSE","Real Goods Solar, Inc.","0.889","$6.65M","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/rgse",
"RELY","Real Industry, Inc. ","2.3","$68.54M","n/a","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/rely",
"RNWK","RealNetworks, Inc.","4.61","$171.5M","1997","Technology","EDP Services","http://www.nasdaq.com/symbol/rnwk",
"RP","RealPage, Inc.","40.1","$3.31B","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/rp",
"RETA","Reata Pharmaceuticals, Inc.","30.52","n/a","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reta",
"RCON","Recon Technology, Ltd.","1.02","$10.1M","2009","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/rcon",
"REPH","Recro Pharma, Inc.","7.87","$150M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/reph",
"RRGB","Red Robin Gourmet Burgers, Inc.","60.4","$780.84M","2002","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/rrgb",
"RRR","Red Rock Resorts, Inc.","22.56","$2.62B","2016","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/rrr",
"RDFN","Redfin Corporation","26.74","$2.17B","2017","Finance","Real Estate","http://www.nasdaq.com/symbol/rdfn",
"RDHL","Redhill Biopharma Ltd.","8.55","$145.85M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdhl",
"REGN","Regeneron Pharmaceuticals, Inc.","441.26","$47.28B","1991","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/regn",
"RGNX","REGENXBIO Inc.","26.85","$830.98M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/rgnx",
"RGLS","Regulus Therapeutics Inc.","1.18","$122.47M","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rgls",
